headline	lead_paragraph	web_url
James Whitaker, King of Royal Reporters, Dies at 71	LONDON -- James Whitaker, considered by many of his peers to be the dean of the tight-knit pack of reporters who specialize in covering the British royal family, had the good fortune that comes to those in all walks of life who fall into jobs to which they are innately suited. Mr. Whitaker, who died last week at the age of 71 after a year's battle with cancer, had chronicled the lives of Queen Elizabeth II and her family for 45 years, a career that had its genesis, he said, in the late 1960s, when, as a junior reporter, he was assigned to cover a polo match in which Prince Charles was playing, and to write a diary column about it.	http://query.nytimes.com/gst/fullpage.html?res=9C03E2DB153EF930A15751C0A9649D8B63
Jimmy Sabater, 75, Boogaloo Musician	Jimmy Sabater, a singer and timbales player who was one of the architects of the hybrid Latin style known as boogaloo in the 1960s and '70s, died on Feb. 8 at his home in the Bronx. He was 75. The cause was complications of heart disease, said his son, Jimmy Sabater Jr.	http://query.nytimes.com/gst/fullpage.html?res=9C04E0DD173EF932A15751C0A9649D8B63
Phil Bruns, 80, Puzzled Dad On TV's 'Mary Hartman'	Phil Bruns, a familiar-face character actor best known on television as the cigar-chomping hard-hat dad on the 1970s soap-opera parody ''Mary Hartman, Mary Hartman,'' died on Feb. 8 at a hospital near his home in Los Angeles. He was 80. He died of natural causes, his friend Joseph Armilla said.	http://query.nytimes.com/gst/fullpage.html?res=9404E1D6143FF93BA25751C0A9649D8B63
Anthony Shadid, Times Correspondent, Dies in Syria	Anthony Shadid was a Pulitzer Prize-winning correspondent who covered nearly two decades of Middle East conflict.	http://www.nytimes.com/slideshow/2012/02/16/obituaries/20120217_SHADID_HTML.html
Charles Anthony, 82; Sang 2,928 Times at Met	Charles Anthony, a stalwart tenor who in 57 seasons at the Metropolitan Opera appeared with the company more often than any other solo artist, died on Wednesday at his home in Tampa, Fla. He was 82. His death was confirmed by a Met spokesman, who said the cause was kidney failure.	http://query.nytimes.com/gst/fullpage.html?res=9B0DEED6143FF935A25751C0A9649D8B63
Dory Previn, Songwriter, Is Dead at 86	Dory Previn, the lyricist for three Oscar-nominated songs who as a composer and performer mined her difficult childhood, bouts of mental illness and a very public divorce to create a potent and influential personal songbook, died on Tuesday at her home in Southfield, Mass. She was 86. Her death was confirmed by her husband, Joby Baker.	http://query.nytimes.com/gst/fullpage.html?res=9407E4D61F3CF936A25751C0A9649D8B63
Harry Keough, 84; Helped U.S. to Soccer Upset	Harry Keough, who played for the United States soccer team that beat England at the 1950 World Cup in Brazil in what is considered by many to be the greatest upset in soccer history, died on Tuesday at his home in St. Louis. He was 84. A spokesman for the United States Soccer Federation said the death was confirmed by Keough's son, Ty.	/data/daily/2012/02/14/439169.sgml
Whitney Houston, Pop Star Whose Voice Was a Clarion Call, Dies at 48	Whitney Houston, the multimillion-selling singer who emerged in the 1980s as one of her generation's greatest R&B voices only to deteriorate through years of cocaine use and an abusive marriage, died on Saturday in Beverly Hills, Calif. She was 48. Her death came as the music industry descended on Los Angeles for the annual celebration of the Grammy Awards. She was to have attended a pre-Grammy party Saturday night being hosted by Clive Davis, the founder of Arista Records, who had been her pop mentor.	http://query.nytimes.com/gst/fullpage.html?res=9C05E6D7113CF930A25751C0A9649D8B63
Nello Ferrara, 93, Creator of Lemonheads Candy	Nello Ferrara, the candy company executive who brought the world Lemonheads and Atomic FireBalls, died on Feb. 3 at his home in the Chicago suburb River Forest. He was 93. His death was confirmed by his son, Salvatore, the president and chief executive of the Ferrara Pan Candy Company.	/data/daily/2012/02/13/468215.sgml
Whitney Houston, Pop Star Whose Voice Was a Clarion Call, Dies at 48	Whitney Houston, the multimillion-selling singer who emerged in the 1980s as one of her generation's greatest R&B voices only to deteriorate through years of cocaine use and an abusive marriage, died on Saturday in Beverly Hills, Calif. She was 48. Her death came as the music industry descended on Los Angeles for the annual celebration of the Grammy Awards. She was to have attended a pre-Grammy party Saturday night being hosted by Clive Davis, the founder of Arista Records, who had been her pop mentor.	http://query.nytimes.com/gst/fullpage.html?res=9C02E4DA153CF930A25751C0A9649D8B63
Roger S. Aaron, 69, Lawyer And Top Merger Specialist	Roger S. Aaron, who as a longtime partner at the law firm Skadden, Arps, Slate, Meagher & Flom helped orchestrate some of the biggest mergers of the past several decades, notably the unions of Exxon and Mobil and Alcatel and Lucent, as well as Daimler's sale of Chrysler to Cerberus Capital Management, died on Saturday in Manhattan. He was 69. The cause was cancer, a spokeswoman for the firm said.	http://query.nytimes.com/gst/fullpage.html?res=9C0CE5D6143CF930A25751C0A9649D8B63
Antoni Tapies, a Painter With Textures, Dies at 88	Antoni Tàpies, a largely self-taught Spanish abstract painter whose seductive tactile surfaces, often scratched with mysterious graffiti-like marks, made use of unconventional materials like marble dust, ground chalk, sand and earth, died on Monday in Barcelona. He was 88. His death was announced in New York by Douglas Baxter, the president of the Pace Gallery, which has represented Mr. Tàpies since 1992.	http://query.nytimes.com/gst/fullpage.html?res=9E04EED71E3AF93BA35751C0A9649D8B63
Frank Cioffi, 83, Philosopher and a Critic of Freud	Frank Cioffi, an American philosopher influenced by Ludwig Wittgenstein and his theories of logic and language, spent much of his early career writing for journals read by the very small society of his fellow Wittgensteinians. So when Mr. Cioffi wrote an essay (for a book on hermeneutics) challenging the legitimacy of Freudian psychoanalytic theory, hardly anyone noticed. It would take a while before more people did.	http://query.nytimes.com/gst/fullpage.html?res=9902E3DA133BF93BA35751C0A9649D8B63
Robert B. Cohen, 86, Founder of Hudson News	Robert B. Cohen, whose chain of Hudson News shops at airports, bus terminals and railroad stations across the country has offered untold numbers of people a respite from the tedium of travel, died on Feb. 1 at his home in Palm Beach, Fla. He was 86. The cause was progressive supranuclear palsy, a Parkinson's-like neurological disorder, according to his son James, who succeeded his father as president of the company.	http://query.nytimes.com/gst/fullpage.html?res=9F05E2DF103AF93BA35751C0A9649D8B63
Gianpiero Moretti, 71; Put Style in Steering Wheels	Gianpiero Moretti, who designed a sleek, easy-to-grasp steering wheel that has improved the performance of championship racecar drivers for more than half a century -- though he himself had limited success behind the wheel in hundreds of races -- died on Jan. 13 in Milan. He was 71. The cause was cancer, said Marco Cattaneo, a friend and business associate.	http://query.nytimes.com/gst/fullpage.html?res=9A02E2DA153AF934A35751C0A9649D8B63
Steven Leiber, 54, Dealer in Artist Ephemera	Steven Leiber, a San Francisco art dealer and collector who became an expert in artists' ephemera and built an archive that became an important resource for scholars and curators, died on Jan. 28 at his home there. He was 54. The cause was brain cancer, said his brother, David Leiber, director of the Sperone Westwater gallery in New York.	http://query.nytimes.com/gst/fullpage.html?res=9A0CE2DC103AF934A35751C0A9649D8B63
John Rich, 86, Emmy Winner For 'All in the Family' Series	The script for the closing scene of what would become a classic television comedy moment in 1972 had Sammy Davis Jr. -- playing himself -- posing for a snapshot beside the likable bigot Archie Bunker after stopping by the Bunker home to pick up the briefcase he had left in Archie's cab. Not too hilarious -- until John Rich, the director, came up with the idea that just as the camera flashed, Sammy should plant a kiss on Archie's cheek.	http://query.nytimes.com/gst/fullpage.html?res=9C00E1D6113BF935A35751C0A9649D8B63
Clare Fischer, 83, Versatile Arranger and Keyboardist	Clare Fischer, a prolific composer, arranger, conductor and keyboardist active in jazz, R&B and pop music for more than 60 years, died on Jan. 26 in Burbank, Calif. He was 83. The cause was a heart attack he had suffered two weeks earlier, said Claris Dodge, a representative of Mr. Fischer's family.	http://query.nytimes.com/gst/fullpage.html?res=9503E3D61F3AF936A35751C0A9649D8B63
Richard K. Olney, 64, Dies; Felled by Disease He Studied	Dr. Richard K. Olney, a leading physician and pioneer in clinical research on amyotrophic lateral sclerosis, also known as Lou Gehrig's disease, died of the disease on Jan. 27 at his home in Corte Madera, Calif. He was 64. His death was announced by the University of California, San Francisco, where Dr. Olney had been the director of the A.L.S. Treatment and Research Center before learning in 2004 that he himself had the disease.	http://query.nytimes.com/gst/fullpage.html?res=9C0CE3D7123AF936A35751C0A9649D8B63
Clare Fischer, 83, Versatile Arranger and Keyboardist	Clare Fischer, a prolific composer, arranger, conductor and keyboardist active in jazz, R&B and pop music for more than 60 years, died on Jan. 26 in Burbank, Calif. He was 83. The cause was a heart attack he had suffered two weeks earlier, said Claris Dodge, a representative of Mr. Fischer's family.	http://query.nytimes.com/gst/fullpage.html?res=9906E0D9133AF936A35751C0A9649D8B63
Patricia Neway, 92, Soprano Who Won a Tony Award	Patricia Neway, an opera singer who won a Tony in 1960 for her role as the Mother Abbess in the original Broadway production of ''The Sound of Music,'' died on Jan. 24 at her home in East Corinth, Vt. She was 92. Her niece, Michal Twine, confirmed the death.	http://query.nytimes.com/gst/fullpage.html?res=9C06E4D6133BF936A35751C0A9649D8B63
Samuel S. Vaughan, 83, Publisher at Doubleday	Samuel S. Vaughan, who rose from the syndication sales department to lead Doubleday & Company, working with writers as diverse as President Dwight D. Eisenhower, William F. Buckley Jr., Bruce Catton and Fannie Flagg, died on Monday at his home in Tenafly, N.J. He was 83. The cause was complications of a stroke, his wife, Jo, said.	http://query.nytimes.com/gst/fullpage.html?res=9C03E7D7153AF937A35751C0A9649D8B63
Angelo Dundee Dies at 90; Trained Ali and Leonard	Angelo Dundee, the renowned trainer who guided Muhammad Ali and Sugar Ray Leonard to boxing glory, died on Wednesday in Clearwater, Fla. He was 90. His death was announced by his son-in-law, James Coughlin, who said Dundee had recently been treated for blood clots.	http://query.nytimes.com/gst/fullpage.html?res=9D07E0D71E3BF930A35751C0A9649D8B63
Winston Riley, 68, Advocate For Jamaican Pop Music	Winston Riley, a record producer and singer whose diverse, influential work helped to popularize Jamaican music around the world, died on Jan. 19 in Kingston, Jamaica. He was 68. His death was confirmed by his eldest son, Kurt.	http://query.nytimes.com/gst/fullpage.html?res=990CE5D81338F932A35751C0A9649D8B63
